radius_mean,texture_mean,perimeter_mean,area_mean,smoothness_mean,compactness_mean,concavity_mean,concave points_mean,symmetry_mean,fractal_dimension_mean,radius_se,texture_se,perimeter_se,area_se,smoothness_se,compactness_se,concavity_se,concave points_se,symmetry_se,fractal_dimension_se,radius_worst,texture_worst,perimeter_worst,area_worst,smoothness_worst,compactness_worst,concavity_worst,concave points_worst,symmetry_worst,fractal_dimension_worst,cluster,membership_cluster_0,membership_cluster_1
0.16099039919151087,0.5898747123497827,0.09742294087923194,0.7949632952691681,0.8208283313325331,0.669043076614118,0.3310254866546257,0.33360104407188035,0.5228531855955679,0.584411583487369,0.3814215341308937,0.11778267842822773,0.24706708111902134,0.4081900910010111,0.4038095238095238,0.931756416708606,0.11055326840044181,0.7593277983395018,0.013189689891260572,0.3076299523761272,0.1911307314136651,0.6827390599675851,0.11725462448195693,0.0931048720066061,0.11702234245065624,0.15509305583350008,0.14595838335334135,0.9981987391173822,0.4438583270535041,0.8466245360617916,0,0.2500003716145614,0.2500000905298466
0.15856493178372916,0.45308105343901817,0.09833249115715008,0.061174551386623165,0.09703881552621049,0.1291294306657295,0.9987959060806743,0.6631864270655556,0.631578947368421,0.6239474224686793,0.5083944908012465,0.9860665597433841,0.35716434372806577,0.5462082912032356,0.5784461152882207,0.4075490689481631,0.28024902098604276,0.12823847154146245,0.20066451872734595,0.4192927348262235,0.2034714558041537,0.5490275526742301,0.13009198423127463,0.10848472336911641,0.13856327021340545,0.5611366820092055,0.3966586634653862,0.01811267887521265,0.5710625470987188,0.10392215869194503,3,0.24999813443874794,0.2499995455348488
0.19282465891864578,0.05906417795960114,0.12743810005053055,0.09604404567699837,0.0973389355742297,0.24620945878100212,0.20720449528396548,0.11223772713582973,0.8237534626038782,0.0073937153419593345,0.960490600180959,0.3564554931836408,0.11079915772585983,0.11607684529828109,0.3145864661654135,0.8339204831404128,0.08926599056130134,0.04091227368210463,0.4499597261377366,0.12949640287769784,0.20888933480485603,0.6029173419773095,0.14545638330132415,0.11189099917423617,0.10259493036769862,0.39043426055633385,0.3640456182472989,0.17682377664365057,0.4782215523737754,0.10141438459223592,3,0.2499986689770092,0.24999967575458193
0.1592723597776655,0.6080286371771926,0.09843355229914098,0.7795676998368679,0.8403361344537816,0.10001004116879204,0.9971904475215734,0.5385001505872904,0.6333102493074793,0.5475456972684328,0.40534834623504573,0.10685645549318365,0.29088539055449714,0.3684529828109201,0.9792481203007519,0.3134373427277303,0.5071794356863139,0.19925977793338,0.2986306886830447,0.3035768568243996,0.16755292465134947,0.5567260940032415,0.0034367734761952904,0.8791288191577209,0.11201282436629595,0.19241544926956172,0.23229291716686676,0.11197838486940859,0.42290881688018084,0.6294512990269836,3,0.2499992002255686,0.24999980517923498
0.13784739767559373,0.5737663001789824,0.08822637695805963,0.5711663947797717,0.1130452180872349,0.2296415302741239,0.21352598836042544,0.805642003814878,0.7101800554016621,0.7882522078455534,0.2131295868100935,0.11597834803528467,0.20645743507470168,0.19282103134479273,0.6444110275689223,0.5962757926522396,0.5523646952505272,0.16284885465639692,0.1959323399113975,0.819434593170534,0.14939299688973615,0.6448541329011345,0.10209238855756596,0.6945706028075971,0.16411181244364292,0.7728637182309386,0.694577831132453,0.22095466826778745,0.5415222305953278,0.14234125789948843,3,0.2499979242892328,0.24999949434383875
0.14603335017685698,0.6998210176425467,0.9711975745325923,0.6532422512234911,0.11384553821528612,0.1595541721056331,0.16445916114790288,0.7392832044975404,0.7912049861495845,0.7261244608749229,0.0036191816628129083,0.10234562951082599,0.28847889301113006,0.32770475227502527,0.5620050125313284,0.041469552088575744,0.476051812430967,0.010903270981294387,0.18546113572291584,0.5532475428108218,0.17377345239289657,0.748581847649919,0.11755786920044477,0.9479768786127167,0.16681695220919746,0.6579947968781269,0.7028811524609845,0.17131992394676274,0.6352675207234363,0.13331327114053568,3,0.2499990765807376,0.2499997750599956
0.14744820616472964,0.510355407824086,0.9510864072764023,0.6794453507340946,0.9869947979191678,0.0066271714027512805,0.7420228777844672,0.5279590402570022,0.5429362880886427,0.6075169439309919,0.47511812606816123,0.011226944667201283,0.32016444399879673,0.044489383215369056,0.5731328320802006,0.11575239053850025,0.20062255246510693,0.1109332799839952,0.012686266612968183,0.21065964130104367,0.1899267583023979,0.6219611021069692,0.11685029819063984,0.09186622625928983,0.14537621480813545,0.18711226736041625,0.2915166066426571,0.16101270889622737,0.45606631499623207,0.8229511485605376,0,0.25000014037916535,0.250000034210396
0.16210207175341082,0.5244183073382767,0.10288024254674077,0.7959828711256118,0.011604641856742698,0.20242996284767548,0.17278747742323902,0.10320248970986848,0.7430747922437673,0.7547751078250153,0.5721323011963406,0.106355252606255,0.3862428557104181,0.5464105156723964,0.7042606516290727,0.25052843482637144,0.3201124610904709,0.12973892167650294,0.16854611357229157,0.4190900800486371,0.20888933480485603,0.6341166936790924,0.13039522894976244,0.11013625103220478,0.1779380823564773,0.4234540724434661,0.4785914365746299,0.20744521164815372,0.5581009796533534,0.11335138930685124,3,0.24999735778187637,0.24999935633080841
0.19929257200606365,0.5620046024034774,0.006771096513390602,0.11001223491027731,0.9833933573429372,0.1025203333668039,0.14840457555689343,0.9535187230197771,0.5415512465373962,0.553399055247484,0.7621393384940183,0.10074178027265437,0.5878872956983856,0.1122345803842265,0.6509273182957395,0.18933064921992956,0.34049603373832715,0.15214564369310793,0.1350181232380185,0.2017428310872429,0.2726999097020167,0.6219611021069692,0.18093601536439907,0.22192402972749792,0.15018535216912132,0.03141885131078647,0.5374149659863946,0.23896727709396579,0.41672946495855306,0.762664259203531,3,0.2499984131280642,0.24999961342675836
0.13592723597776654,0.3628228074661212,0.8775138959070238,0.558931484502447,0.9781912765106043,0.81564414097801,0.6686734898655429,0.4799718903724525,0.6464681440443213,0.5914972273567467,0.27123755906303404,0.7892943063352045,0.2061566228817808,0.23680485338725987,0.8482205513784462,0.013487669854051334,0.23968269906617132,0.13153946183855156,0.01842529198550141,0.0017225656094842436,0.1501956456305809,0.386547811993517,0.0928939654301021,0.708505367464905,0.013124937381023945,0.17730638383029818,0.023909563825530215,0.12889022315620935,0.44822908816880175,0.7269535560236734,0,0.2500014867068227,0.2500003621778339
0.13127842344618493,0.3973408335464076,0.8590197069226883,0.03456362153344209,0.10744297719087637,0.012149814238377347,0.4583584186233193,0.03122176488304387,0.6748614958448753,0.6988087903060176,0.1860862571629637,0.7482959101844426,0.13847387947458137,0.14691607684529828,0.4106265664160401,0.18983392048314043,0.17049904608896477,0.06491947584275283,0.16743858236004833,0.24511095349072853,0.013143373131333402,0.4114667747163695,0.9634084706358031,0.625206440957886,0.13014727983168017,0.277666599959976,0.018907563025210086,0.7288101671169819,0.4794272795779954,0.8196408867489217,0,0.250001408618959,0.2500003431503636
0.9595755432036381,0.3137305037074917,0.6034360788276908,0.26080750407830344,0.10234093637454983,0.651270207852194,0.29660846879389924,0.20841280995883946,0.622229916897507,0.7084616964469089,0.2786769880365939,0.9779470729751404,0.19121628396671012,0.014459049544994945,0.9629072681704262,0.14292903875188728,0.19931720052214077,0.14214264279283784,0.20257752718485703,0.3001317256054311,0.10123407243904886,0.31361426256077796,0.6504599211563732,0.29944260941370765,0.13134956417192664,0.11476886131679007,0.8870548219287716,0.6231361953367357,0.03647324792765637,0.7785133915136925,0,0.2500006418168891,0.250000156353197
0.15411824153612935,0.3602659166453593,0.09722081859525013,0.6997349102773247,0.10724289715886355,0.21377648358268903,0.2084085892032912,0.9794197369741994,0.8666897506925207,0.7215033887861984,0.44103749874333964,0.7101042502004812,0.3391156121528126,0.45267947421638016,0.6805012531328322,0.5350780070457978,0.6472537403353751,0.22526758027408222,0.36820378574305274,0.4446245820245212,0.17989364904183808,0.38290113452188007,0.1185686849287375,0.9868909991742361,0.012623985572587917,0.595657394436662,0.6307523009203682,0.2394676273391374,0.7029389600602863,0.9964891162604073,3,0.24999846941881348,0.24999962714224463
0.21293582617483578,0.5847609307082589,0.13228903486609397,0.12469412724306689,0.9430772308923571,0.10201827492720153,0.11007425245835842,0.8665796606766388,0.6063019390581718,0.5413842678168,0.6952850105559465,0.11176824378508421,0.43126441391757747,0.9489383215369059,0.47388471177944863,0.12551585304479115,0.17220604478361282,0.10383114934480343,0.10753121224325414,0.200729557199311,0.2912611618340524,0.7173824959481361,0.011118973011220053,0.24432287365813377,0.1390642220218415,0.002501500900540324,0.3156262505002001,0.20104072850995697,0.4248681235870384,0.7537365834085665,3,0.24999830381067698,0.24999958679534307
0.16735725113693783,0.5423165430836103,0.004749873673572512,0.9038539967373573,0.11204481792717087,0.1456973591726077,0.15302026891430864,0.09205903021784961,0.6845567867036011,0.06438693776956253,0.8109982909419925,0.9026663993584603,0.5467762959991979,0.10232558139534884,0.6062155388471179,0.18822345244086564,0.2752284365900191,0.011303391017305191,0.14629480467176803,0.2832100516769683,0.2640714357379352,0.6357374392220422,0.01000707571009805,0.20303468208092484,0.1795411281434726,0.3579147488493096,0.46968787515006005,0.20964675272690883,0.5440844009042953,0.9581703280168522,3,0.2499985152172868,0.24999963829585983
0.17230924709449216,0.03758629506520072,0.005356240525517938,0.9121125611745514,0.11854741896758704,0.22793453157947585,0.22366044551475014,0.1406485292641301,0.09903047091412742,0.7606284658040665,0.10505680104554137,0.0966319165998396,0.7293692971021759,0.11122345803842265,0.8048120300751881,0.3811776547559135,0.37473641931920876,0.23977193157947385,0.23086991542488924,0.7536731178437532,0.22183204575097823,0.03970826580226904,0.14616395431112908,0.12520644095788602,0.1534916341047991,0.39503702221332804,0.3854541816726691,0.02551786250375263,0.6123587038432554,0.10502557929581703,3,0.2499988679339377,0.2499997242240128
0.1464375947448206,0.5461518793147533,0.9780697321879737,0.638968189233279,0.1053421368547419,0.1869665629079225,0.14298615291992775,0.8817387812468628,0.7735457063711911,0.7104128157732593,0.2557555041721122,0.9843624699278268,0.02095658277348842,0.21142568250758342,0.4462155388471178,0.30629089079013594,0.26920373531479064,0.1352405721716515,0.14488521949254932,0.37541797547877187,0.17537874987458613,0.6691653160453809,0.11583948246234711,0.9001857968620974,0.151487826871055,0.6645987592555533,0.5541216486594638,0.2702892024417092,0.6422004521477015,0.12669274751730364,3,0.24999938551448506,0.24999985031821612
0.18716523496715512,0.5134236768090003,0.11702880242546741,0.0930872756933116,0.09433773509403762,0.10643638919570238,0.014950832831627533,0.7761268948900713,0.5813711911357341,0.5846169644690901,0.8573439227907912,0.1841419406575782,0.5645242153815301,0.9443882709807887,0.10766917293233083,0.27277302466029196,0.5101917863239281,0.19115734720416125,0.22935964559001207,0.42668963420812644,0.212400923046052,0.5486223662884927,0.13352875770746991,0.11921965317919075,0.13275222923554753,0.21172703622173303,0.34473789515806325,0.01491043730611428,0.35237377543330817,0.7432039321897883,3,0.24999744742928112,0.24999937816600631
0.014552804446690248,0.6417795960112503,0.09711975745325922,0.7282830342577489,0.10814325730292118,0.16979616427352143,0.16887417218543047,0.8785262523842987,0.6606648199445984,0.066543438077634,0.04403337689755705,0.10024057738572573,0.35054647548380624,0.04256825075834176,0.5245112781954888,0.30649219929542026,0.35907219600361484,0.10833249974992498,0.1765002013693113,0.3000303982166379,0.20196648941506973,0.7400729335494327,0.1430304255534216,0.10538810900082576,0.16310990882677084,0.06103662197318391,0.6337535014005603,0.20254177924547184,0.6064807837226827,0.9894673487812218,3,0.2499983499427665,0.24999959803527255
0.17665487620010106,0.3804653541293787,0.0052551793835270335,0.9553425774877652,0.9849939975990397,0.11557385279646551,0.9908689544451134,0.798413813874109,0.5959141274238228,0.6308276853563359,0.6033980094500854,0.8232758620689655,0.46655971122029477,0.06036400404448938,0.5640100250626567,0.3040764972320081,0.34210262074505476,0.1354406321896569,0.1923076923076923,0.3785591245313608,0.19935788100732418,0.3918152350081037,0.12847467906600626,0.10105284888521882,0.12443642921550946,0.2812687612567541,0.248999599839936,0.14570199139397577,0.414920874152223,0.7931587922559936,3,0.24999920829222105,0.24999980713956993
0.18736735725113693,0.6376885706980312,0.11975745325922184,0.09247553017944535,0.10634253701480594,0.1888743849784115,0.23269114990969295,0.12488705953217548,0.7496537396121884,0.6357568289176422,0.8350256358701116,0.14574979951884523,0.5587085129850596,0.009201213346814965,0.6262656641604011,0.33839959738298947,0.5217391304347826,0.11583475042512753,0.20056383407168746,0.04559732495693586,0.2308618440854821,0.6853727714748784,0.1543515617103002,0.1467795210569777,0.14808135457369,0.4258555133079848,0.6135454181672669,0.1849294506154308,0.5186134137151469,0.9800381181663156,3,0.2499979857344533,0.24999950930682002
0.11874684183931278,0.043467143952953216,0.7812026275896917,0.4307707993474715,0.11084433773509404,0.15162164875991566,0.12221553281155931,0.5202288926814577,0.7905124653739612,0.8002669952762373,0.4849703428169297,0.009121892542101042,0.3482402486714128,0.002730030333670374,0.5563909774436091,0.3424257674886764,0.42223114770559295,0.10443132939881965,0.22734595247684253,0.5736143479582532,0.16735226246613827,0.5660453808752026,0.11280703527746892,0.8917217175887696,0.16270914738002204,0.5777466479887933,0.6958783513405362,0.15470829580706494,0.7171062547098719,0.13943223994382586,3,0.24999878476567944,0.24999970397118174
0.1710965133906013,0.6087957044234211,0.1076301162203133,0.8984502446982056,0.11964785914365747,0.14961341500150618,0.24252458358418624,0.12077100692701535,0.7721606648199446,0.6547545697268432,0.6040012063938875,0.13893344025661586,0.4007821117015943,0.6839231547017189,0.8287719298245615,0.3090085556114746,0.5062757304950296,0.1112333700110033,0.21012887635924285,0.3899077920761982,0.20808668606401123,0.6464748784440842,0.12968765793995754,0.11312964492155242,0.16240857629496042,0.35601360816489896,0.5590236094437776,0.18482938056639647,0.05275056518462698,0.8496338649814424,3,0.2499978056864247,0.2499994654460597
0.19383527033855483,0.6724622858603938,0.12289034866093988,0.10002039151712888,0.9403761504601842,0.17200522140777186,0.16626530202689144,0.762272864170264,0.635387811634349,0.6423290203327171,0.5586609027847592,0.6064554931836408,0.35355459741301515,0.6878665318503538,0.5026566416040101,0.33276295923502774,0.3511396726578974,0.9645893768130439,0.15384615384615385,0.39416354240551216,0.24089495334604194,0.05895461912479741,0.15526129586576365,0.16154004954582987,0.1498847810840597,0.06583950370222133,0.609343737494998,0.17862503752626838,0.5529766390354182,0.11144548099107232,3,0.24999908726285522,0.24999977765297024
0.16210207175341082,0.452825364356942,0.004446690247599798,0.8045473083197391,0.010304121648659466,0.15593935134049602,0.13586193056391732,0.7782351169561289,0.685595567867036,0.6684124050112958,0.0334774303810194,0.6861467522052928,0.2186904642534844,0.35278058645096055,0.41944862155388474,0.28746854554604934,0.2674967366201426,0.9069720916274883,0.16995569875151026,0.38615867869085013,0.20136450285943613,0.5486223662884927,0.12625088446376226,0.10456234516928159,0.14357278829776574,0.5806483890334201,0.5276110444177672,0.18653057139998,0.0639035418236624,0.12247968702979235,3,0.2499985113207717,0.24999963734822045
0.16826680141485598,0.5476860138072105,0.10490146538655887,0.8680668841761827,0.09603841536614646,0.13354754493423035,0.13525988360425448,0.6041562092159422,0.6502770083102493,0.5802012733620866,0.4638584497838544,0.9207097032878909,0.30141381730672817,0.45551061678463095,0.5789473684210527,0.2503271263210871,0.3710211868661512,0.11953586075822746,0.279299234796617,0.26942952680109433,0.19935788100732418,0.5842787682333873,0.12705953704639644,0.10125928984310487,0.15529506061516882,0.3836301781068641,0.5411164465786314,0.18142699889922947,0.7324792765636774,0.8647808205436854,3,0.2499976157937801,0.24999941918503785
0.14310257705912077,0.551009971874201,0.9398686205154119,0.046084828711256125,0.982593037214886,0.10964956320915754,0.132349989965884,0.5619917678947897,0.6464681440443213,0.6283631135756829,0.02865185483060219,0.10094226142742582,0.26621879073498445,0.2504550050556117,0.5891729323308271,0.30025163563160545,0.48348227733708204,0.11613484045213564,0.20267821184051552,0.4069307933934542,0.1580214708538176,0.6114262560777958,0.10957242494693217,0.7997522708505368,0.14357278829776574,0.42395437262357416,0.5188075230092037,0.14480136095266688,0.5407686510926902,0.10051158591634066,3,0.24999987071320737,0.24999996852072945
0.1307731177362304,0.46663257478905656,0.8284992420414351,0.515599510603589,0.8985594237695079,0.37754794658098206,0.25707405177603854,0.29344443328983033,0.5017313019390581,0.6014582049702197,0.1847793304513924,0.23356054530874096,0.011531134061967312,0.1417593528816987,0.4361904761904762,0.491897332662305,0.1348528968771965,0.11643493047914374,0.26741844542891663,0.1794508055527409,0.011939400020066219,0.4584683954619125,0.8458506014353584,0.5378819157720892,0.9706442240256486,0.4620772463478087,0.4834933973589436,0.5016511558090664,0.2990203466465712,0.6176146052763567,0,0.25000198030722653,0.2500004824181777
0.1505811015664477,0.06008693428790591,0.9591712986356746,0.6940252854812399,0.9389755902360946,0.5146099005924291,0.24061810154525387,0.2910350366429073,0.5356648199445984,0.5645923187512836,0.1219463154720016,0.2181234963913392,0.8096861526120526,0.009302325581395349,0.6899248120300753,0.10890790135883241,0.18254844863942163,0.19175752725817746,0.7920861860652437,0.1771202756104975,0.14899167251931375,0.047406807131280385,0.9578489841301931,0.6957060280759703,0.9391844504558661,0.5133079847908746,0.23989595838335337,0.29010307215050535,0.2354182366239638,0.5509078142240947,0,0.2500013151023308,0.25000032037046127
0.1353208691258211,0.5279979544873434,0.0829711975745326,0.5516924959216967,0.10154061624649861,0.12541419821267197,0.10666265302026891,0.5460295151089248,0.05332409972299169,0.6585541178886835,0.021312958681009346,0.5916198877305533,0.15471773789230922,0.18584428715874624,0.5379448621553885,0.2241570206341218,0.3061552364695251,0.12623787136140843,0.13713250100684654,0.3223224237511399,0.15440955152001606,0.5235008103727715,0.10057616496512686,0.7386457473162675,0.01482817352970644,0.4226535921552932,0.05032012805122049,0.22595817071950366,0.4226073850791258,0.1062293108636774,3,0.24999864315172085,0.24999966946890964
0.1349166245578575,0.5474303247251343,0.864578069732188,0.03894779771615008,0.8164265706282514,0.6049804197208556,0.031206100742524584,0.20389519124585884,0.6114958448753463,0.5731156294927089,0.23967025233738815,0.8272854851643946,0.15742504762859721,0.20616784630940346,0.03278195488721805,0.10971313537996981,0.013957224620945879,0.6883064919475843,0.012384212645992751,0.12969905765528422,0.15842279522424,0.6091977309562399,0.09572424946932175,0.7876754748142032,0.10830578098386935,0.20432259355613366,0.20858343337334936,0.11127789452616832,0.45079125847776935,0.7156184170929882,0,0.25000135761888853,0.2500003307295448
0.10975240020212228,0.5415494758373818,0.06629610914603336,0.359910277324633,0.12264905962384955,0.12169896575961442,0.10475617098133655,0.5691195663086035,0.6499307479224377,0.06993222427603203,0.23776012868201468,0.14194065757818763,0.18249273037200442,0.17017189079878667,0.8083208020050126,0.1763462506290891,0.2605683301536299,0.10373111933580074,0.135118807893677,0.030195561860370857,0.12742048760911007,0.7123176661264181,0.8737491155362378,0.027456647398843927,0.18996092575894197,0.2698619171502902,0.40246098439375755,0.14249974982487743,0.4462697814619442,0.9623833885043636,3,0.24999915238937845,0.2499997935172973
0.19181404749873673,0.6300178982357454,0.12329459322890347,0.09410685154975532,0.9083633453381353,0.021387689527060952,0.21141882400160547,1.0,0.07375346260387812,0.6507496405832819,0.9862270031165175,0.16579791499599036,0.08833851398776697,0.10465116279069768,0.6563408521303259,0.10005032712632109,0.9763028416507682,0.26387916374912473,0.5354409987917842,0.7741412503799777,0.24029296679040835,0.668354943273906,0.17143434751844738,0.14481833195706026,0.12363490632201181,0.7447468481088654,0.7244897959183674,0.2494746322425698,0.06993217784476262,0.10291904905206138,3,0.2499989323762951,0.24999973992093844
0.13329964628600302,0.5141907440552289,0.8760990399191511,0.5374184339314846,0.10404161664665867,0.14358871372627774,0.9880594019666867,0.6182110229896597,0.6772853185595568,0.6958307660710618,0.3722730471498944,0.8256816359262229,0.24315652261104984,0.31536905965621836,0.5083709273182958,0.2148968293910418,0.21939953810623558,0.09562868860658197,0.1715666532420459,0.33549498429425473,0.17297080365205178,0.0020259319286871965,0.10643889618922471,0.9108175061932288,0.014026650636208796,0.3725235141084651,0.366546618647459,0.14930451315921145,0.5630746043707611,0.10181562844818938,3,0.24999961651191566,0.2499999065918523
0.13218797372410307,0.5533111736128867,0.8568974229408792,0.5234502446982056,0.9716886754701881,0.10452856712521337,0.8287176399759181,0.5272562995683164,0.5983379501385042,0.6337030191004313,0.19473208002412787,0.61257016840417,0.13356061365687355,0.14509605662285138,0.03348370927318296,0.13809763462506291,0.14579777086052817,0.6855056516955087,0.11055175191300846,0.016820346539669673,0.16143272800240796,0.601904376012966,0.09875669665419995,0.7389554087530966,0.14928363891393648,0.39053432059235543,0.37294917967186875,0.16081256879815872,0.5561416729464959,0.9635871200722239,0,0.2500010775432902,0.25000026250568014
0.18756947953511874,0.04065456405011506,0.11864578069732189,0.0912520391517129,0.10984393757503003,0.16869163570639623,0.19807344972907887,0.10129505069772111,0.6540858725761773,0.6205586362702813,0.6321503971046546,0.6636928628708901,0.43026170660784113,0.7221435793731041,0.6308771929824563,0.40080523402113744,0.5576865147103123,0.16955086525957788,0.24295207410390657,0.3575843550511703,0.22755091802949734,0.4282820097244733,0.14434448600020217,0.1361478117258464,0.16691714257088466,0.050830498298979385,0.7347939175670268,0.23796657660362253,0.5721175584024114,0.9201524726652623,3,0.2499981784315493,0.24999955624940473
